2024-02-28 17:24:15.220312: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 AVX512F AVX512_VNNI FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2024-02-28 17:24:15.407582: I tensorflow/core/util/port.cc:104] oneDNN custom operations are on. You may see slightly different numerical results due to floating-point round-off errors from different computation orders. To turn them off, set the environment variable `TF_ENABLE_ONEDNN_OPTS=0`.
2024-02-28 17:24:17.674128: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /hpc2ssd/softwares/cuda/cuda-12.0/lib64:/opt/slurm/lib
2024-02-28 17:24:17.674338: W tensorflow/compiler/xla/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory; LD_LIBRARY_PATH: /hpc2ssd/softwares/cuda/cuda-12.0/lib64:/opt/slurm/lib
2024-02-28 17:24:17.674381: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
/hpc2hdd/home/xhao390/.local/lib/python3.7/site-packages/torchvision/io/image.py:13: UserWarning: Failed to load image Python extension: /hpc2hdd/home/xhao390/.local/lib/python3.7/site-packages/torchvision/image.so: undefined symbol: _ZN2at4_ops19empty_memory_format4callEN3c108ArrayRefIlEENS2_8optionalINS2_10ScalarTypeEEENS5_INS2_6LayoutEEENS5_INS2_6DeviceEEENS5_IbEENS5_INS2_12MemoryFormatEEE
  warn(f"Failed to load image Python extension: {e}")
2024-02-28 17:24:27,964 Loading vectors from .vector_cache/glove.840B.300d.txt.pt
2024-02-28 17:24:34,424 Epoch [0][0/172]	Time 2.807	Loss 3998.4453	
2024-02-28 18:02:26,024 Epoch [22][30/172]	Time 1.788	Loss 105.224884	
2024-02-28 18:02:31,282 Epoch [22][40/172]	Time 0.454	Loss 106.66366	
2024-02-28 18:02:36,401 Epoch [22][50/172]	Time 0.485	Loss 128.01225	
2024-02-28 18:02:41,124 Epoch [22][60/172]	Time 0.381	Loss 142.17361	
2024-02-28 18:02:47,183 Epoch [22][70/172]	Time 0.387	Loss 101.43333	
2024-02-28 18:02:52,534 Epoch [22][80/172]	Time 0.699	Loss 114.52954	
2024-02-28 18:02:56,748 Epoch [22][90/172]	Time 0.449	Loss 96.13443	
2024-02-28 18:03:00,994 Epoch [22][100/172]	Time 0.427	Loss 131.95508	
2024-02-28 18:03:09,323 Epoch [22][110/172]	Time 0.387	Loss 94.75771	
2024-02-28 18:03:14,916 Epoch [22][120/172]	Time 0.391	Loss 112.975845	
2024-02-28 18:03:20,299 Epoch [22][130/172]	Time 0.384	Loss 123.20857	
2024-02-28 18:03:24,315 Epoch [22][140/172]	Time 0.492	Loss 119.77386	
2024-02-28 18:03:28,228 Epoch [22][150/172]	Time 0.385	Loss 119.038994	
2024-02-28 18:03:34,108 Epoch [22][160/172]	Time 0.392	Loss 97.55089	
2024-02-28 18:03:38,279 Epoch [22][170/172]	Time 0.384	Loss 108.87176	
2024-02-28 18:04:06,243 Epoch [23][0/172]	Time 0.383	Loss 142.69714	
2024-02-28 18:04:11,722 Epoch [23][10/172]	Time 0.515	Loss 124.16775	
2024-02-28 18:04:15,604 Epoch [23][20/172]	Time 0.384	Loss 111.55678	
2024-02-28 18:04:19,754 Epoch [23][30/172]	Time 0.406	Loss 87.40602	
2024-02-28 18:04:24,790 Epoch [23][40/172]	Time 0.390	Loss 97.39918	
2024-02-28 18:04:28,669 Epoch [23][50/172]	Time 0.386	Loss 91.19783	
2024-02-28 18:04:32,818 Epoch [23][60/172]	Time 0.589	Loss 113.64971	
2024-02-28 18:04:36,672 Epoch [23][70/172]	Time 0.384	Loss 94.326904	
2024-02-28 18:04:43,787 Epoch [23][80/172]	Time 0.390	Loss 137.9268	
2024-02-28 18:04:47,747 Epoch [23][90/172]	Time 0.440	Loss 110.70079	
2024-02-28 18:04:52,108 Epoch [23][100/172]	Time 0.392	Loss 109.87605	
2024-02-28 18:04:56,021 Epoch [23][110/172]	Time 0.385	Loss 120.86529	
2024-02-28 18:05:02,256 Epoch [23][120/172]	Time 0.380	Loss 104.552025	
2024-02-28 18:05:07,413 Epoch [23][130/172]	Time 0.393	Loss 115.06465	
2024-02-28 18:05:11,315 Epoch [23][140/172]	Time 0.394	Loss 128.28603	
2024-02-28 18:05:19,484 Epoch [23][150/172]	Time 0.398	Loss 134.81065	
2024-02-28 18:05:24,069 Epoch [23][160/172]	Time 1.083	Loss 93.13526	
2024-02-28 18:05:28,267 Epoch [23][170/172]	Time 0.386	Loss 119.254486	
2024-02-28 18:05:54,235 Epoch [24][0/172]	Time 0.386	Loss 101.17769	
2024-02-28 18:05:58,666 Epoch [24][10/172]	Time 0.391	Loss 112.70978	
2024-02-28 18:06:04,110 Epoch [24][20/172]	Time 0.391	Loss 98.37831	
2024-02-28 18:06:09,876 Epoch [24][30/172]	Time 0.363	Loss 96.62865	
2024-02-28 18:06:13,774 Epoch [24][40/172]	Time 0.359	Loss 100.609055	
2024-02-28 18:06:17,414 Epoch [24][50/172]	Time 0.403	Loss 97.56381	
2024-02-28 18:06:22,436 Epoch [24][60/172]	Time 0.359	Loss 106.372856	
2024-02-28 18:06:26,368 Epoch [24][70/172]	Time 0.365	Loss 102.48994	
2024-02-28 18:06:30,303 Epoch [24][80/172]	Time 0.361	Loss 118.41919	
2024-02-28 18:06:33,912 Epoch [24][90/172]	Time 0.360	Loss 85.07889	
2024-02-28 18:06:40,139 Epoch [24][100/172]	Time 0.356	Loss 109.15375	
2024-02-28 18:06:45,624 Epoch [24][110/172]	Time 0.355	Loss 144.92006	
2024-02-28 18:06:51,199 Epoch [24][120/172]	Time 0.366	Loss 98.11921	
2024-02-28 18:06:54,957 Epoch [24][130/172]	Time 0.359	Loss 117.75108	
2024-02-28 18:06:59,008 Epoch [24][140/172]	Time 0.361	Loss 121.186966	
2024-02-28 18:07:05,598 Epoch [24][150/172]	Time 0.361	Loss 135.76479	
2024-02-28 18:07:09,195 Epoch [24][160/172]	Time 0.357	Loss 114.84702	
2024-02-28 18:07:14,562 Epoch [24][170/172]	Time 0.355	Loss 90.21461	

Best val score:
i2t => r1i:6.52 r5i:18.39 r10i:26.89 medri:28.00 meanri:90.91
t2i => r1t:5.24 r5t:21.65 r10t:37.86 medrt:16.00 meanrt:48.02
mR:19.43
=================================================================

Current lr: 0.0002

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.39 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [17/50] epochs
Now val score:
i2t => r1i:6.64 r5i:17.00 r10i:26.43 medri:27.00 meanri:96.74
t2i => r1t:5.87 r5t:21.35 r10t:36.41 medrt:16.00 meanrt:49.56
mR:18.95
Best val score:
i2t => r1i:6.52 r5i:18.39 r10i:26.89 medri:28.00 meanri:90.91
t2i => r1t:5.24 r5t:21.65 r10t:37.86 medrt:16.00 meanrt:48.02
mR:19.43
=================================================================

Current lr: 0.0002

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.17 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [18/50] epochs
Now val score:
i2t => r1i:7.33 r5i:17.46 r10i:26.89 medri:28.00 meanri:96.54
t2i => r1t:5.61 r5t:20.79 r10t:36.74 medrt:16.00 meanrt:50.02
mR:19.14
Best val score:
i2t => r1i:6.52 r5i:18.39 r10i:26.89 medri:28.00 meanri:90.91
t2i => r1t:5.24 r5t:21.65 r10t:37.86 medrt:16.00 meanrt:48.02
mR:19.43
=================================================================

Current lr: 0.0002

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.30 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [19/50] epochs
Now val score:
i2t => r1i:7.22 r5i:17.11 r10i:26.54 medri:28.00 meanri:92.67
t2i => r1t:5.77 r5t:21.70 r10t:36.18 medrt:15.00 meanrt:46.88
mR:19.09
Best val score:
i2t => r1i:6.52 r5i:18.39 r10i:26.89 medri:28.00 meanri:90.91
t2i => r1t:5.24 r5t:21.65 r10t:37.86 medrt:16.00 meanrt:48.02
mR:19.43
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.71 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [20/50] epochs
Now val score:
i2t => r1i:7.80 r5i:18.63 r10i:27.24 medri:27.00 meanri:93.03
t2i => r1t:6.80 r5t:22.49 r10t:37.63 medrt:15.00 meanrt:48.57
mR:20.10
Best val score:
i2t => r1i:7.80 r5i:18.63 r10i:27.24 medri:27.00 meanri:93.03
t2i => r1t:6.80 r5t:22.49 r10t:37.63 medrt:15.00 meanrt:48.57
mR:20.10
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.43 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [21/50] epochs
Now val score:
i2t => r1i:7.68 r5i:20.37 r10i:28.87 medri:27.00 meanri:92.06
t2i => r1t:6.05 r5t:22.00 r10t:37.60 medrt:15.00 meanrt:47.89
mR:20.43
Best val score:
i2t => r1i:7.68 r5i:20.37 r10i:28.87 medri:27.00 meanri:92.06
t2i => r1t:6.05 r5t:22.00 r10t:37.60 medrt:15.00 meanrt:47.89
mR:20.43
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.29 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [22/50] epochs
Now val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 26.71 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [23/50] epochs
Now val score:
i2t => r1i:6.29 r5i:18.39 r10i:30.03 medri:28.00 meanri:96.36
t2i => r1t:6.17 r5t:22.58 r10t:38.67 medrt:15.00 meanrt:49.14
mR:20.36
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 24.71 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [24/50] epochs
Now val score:
i2t => r1i:6.64 r5i:18.04 r10i:28.64 medri:27.00 meanri:97.50
t2i => r1t:5.52 r5t:22.40 r10t:37.95 medrt:15.00 meanrt:49.23
mR:19.86
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.102024-02-28 18:07:39,617 Epoch [25][0/172]	Time 0.362	Loss 116.30769	
2024-02-28 18:07:43,996 Epoch [25][10/172]	Time 0.364	Loss 102.93006	
2024-02-28 18:07:51,613 Epoch [25][20/172]	Time 4.366	Loss 108.65709	
2024-02-28 18:07:55,674 Epoch [25][30/172]	Time 0.363	Loss 143.40918	
2024-02-28 18:08:00,048 Epoch [25][40/172]	Time 0.356	Loss 109.65614	
2024-02-28 18:08:03,647 Epoch [25][50/172]	Time 0.360	Loss 100.76817	
2024-02-28 18:08:07,248 Epoch [25][60/172]	Time 0.357	Loss 86.28534	
2024-02-28 18:08:11,966 Epoch [25][70/172]	Time 0.364	Loss 107.11006	
2024-02-28 18:08:16,431 Epoch [25][80/172]	Time 0.385	Loss 136.30688	
2024-02-28 18:08:21,657 Epoch [25][90/172]	Time 0.389	Loss 107.93063	
2024-02-28 18:08:25,670 Epoch [25][100/172]	Time 0.390	Loss 101.55338	
2024-02-28 18:08:31,360 Epoch [25][110/172]	Time 0.405	Loss 104.90645	
2024-02-28 18:08:36,994 Epoch [25][120/172]	Time 0.397	Loss 82.091385	
2024-02-28 18:08:40,840 Epoch [25][130/172]	Time 0.384	Loss 85.4227	
2024-02-28 18:08:44,741 Epoch [25][140/172]	Time 0.386	Loss 117.91766	
2024-02-28 18:08:49,324 Epoch [25][150/172]	Time 0.388	Loss 115.221664	
2024-02-28 18:08:53,509 Epoch [25][160/172]	Time 0.362	Loss 105.4896	
2024-02-28 18:09:00,388 Epoch [25][170/172]	Time 0.390	Loss 107.587555	
2024-02-28 18:09:25,354 Epoch [26][0/172]	Time 0.364	Loss 109.32639	
2024-02-28 18:09:31,933 Epoch [26][10/172]	Time 0.901	Loss 110.21699	
2024-02-28 18:09:36,974 Epoch [26][20/172]	Time 1.280	Loss 100.60538	
2024-02-28 18:09:40,935 Epoch [26][30/172]	Time 0.402	Loss 84.39348	
2024-02-28 18:09:45,044 Epoch [26][40/172]	Time 0.382	Loss 104.822754	
2024-02-28 18:09:49,791 Epoch [26][50/172]	Time 0.384	Loss 119.29689	
2024-02-28 18:09:55,635 Epoch [26][60/172]	Time 2.003	Loss 87.61813	
2024-02-28 18:09:59,540 Epoch [26][70/172]	Time 0.393	Loss 98.57022	
2024-02-28 18:10:03,426 Epoch [26][80/172]	Time 0.371	Loss 87.46402	
2024-02-28 18:10:09,712 Epoch [26][90/172]	Time 0.401	Loss 106.53442	
2024-02-28 18:10:15,286 Epoch [26][100/172]	Time 0.620	Loss 114.105606	
2024-02-28 18:10:19,160 Epoch [26][110/172]	Time 0.395	Loss 85.33481	
2024-02-28 18:10:24,509 Epoch [26][120/172]	Time 0.386	Loss 92.86519	
2024-02-28 18:10:29,290 Epoch [26][130/172]	Time 0.388	Loss 92.41312	
2024-02-28 18:10:33,263 Epoch [26][140/172]	Time 0.398	Loss 113.8538	
2024-02-28 18:10:38,248 Epoch [26][150/172]	Time 0.803	Loss 92.7144	
2024-02-28 18:10:42,771 Epoch [26][160/172]	Time 0.449	Loss 94.3134	
2024-02-28 18:10:47,488 Epoch [26][170/172]	Time 0.508	Loss 92.15049	
2024-02-28 18:11:13,818 Epoch [27][0/172]	Time 0.475	Loss 99.58849	
2024-02-28 18:11:19,100 Epoch [27][10/172]	Time 0.387	Loss 98.67781	
2024-02-28 18:11:23,809 Epoch [27][20/172]	Time 0.384	Loss 83.44687	
2024-02-28 18:11:28,028 Epoch [27][30/172]	Time 0.388	Loss 100.47816	
2024-02-28 18:11:32,417 Epoch [27][40/172]	Time 0.388	Loss 85.98659	
2024-02-28 18:11:36,829 Epoch [27][50/172]	Time 0.382	Loss 75.15934	
2024-02-28 18:11:40,877 Epoch [27][60/172]	Time 0.387	Loss 98.91226	
2024-02-28 18:11:45,422 Epoch [27][70/172]	Time 0.368	Loss 91.96304	
2024-02-28 18:11:50,949 Epoch [27][80/172]	Time 0.381	Loss 88.66717	
2024-02-28 18:11:56,008 Epoch [27][90/172]	Time 0.384	Loss 113.63809	
2024-02-28 18:11:59,852 Epoch [27][100/172]	Time 0.380	Loss 108.799576	
2024-02-28 18:12:04,979 Epoch [27][110/172]	Time 0.386	Loss 109.95057	
2024-02-28 18:12:09,636 Epoch [27][120/172]	Time 0.384	Loss 92.094574	
2024-02-28 18:12:16,217 Epoch [27][130/172]	Time 0.392	Loss 93.152985	
2024-02-28 18:12:20,069 Epoch [27][140/172]	Time 0.386	Loss 121.789474	
2024-02-28 18:12:24,022 Epoch [27][150/172]	Time 0.389	Loss 86.24115	
2024-02-28 18:12:28,677 Epoch [27][160/172]	Time 0.382	Loss 108.90535	
2024-02-28 18:12:32,932 Epoch [27][170/172]	Time 0.389	Loss 119.856995	
2024-02-28 18:12:58,790 Epoch [28][0/172]	Time 0.386	Loss 95.24457	
2024-02-28 18:13:02,868 Epoch [28][10/172]	Time 0.393	Loss 104.477844	
2024-02-28 18:13:06,787 Epoch [28][20/172]	Time 0.383	Loss 88.59329	
2024-02-28 18:13:11,115 Epoch [28][30/172]	Time 0.385	Loss 108.62459	
2024-02-28 18:13:16,634 Epoch [28][40/172]	Time 0.391	Loss 98.271194	
2024-02-28 18:13:21,539 Epoch [28][50/172]	Time 1.437	Loss 93.43616	
2024-02-28 18:13:25,497 Epoch [28][60/172]	Time 0.383	Loss 92.60831	
2024-02-28 18:13:29,508 Epoch [28][70/172]	Time 0.384	Loss 94.092545	
2024-02-28 18:13:34,724 Epoch [28][80/172]	Time 0.382	Loss 93.93588	
2024-02-28 18:13:40,157 Epoch [28][90/172]	Time 1.639	Loss 94.91264	
2024-02-28 18:13:44,460 Epoch [28][100/172]	Time 0.388	Loss 99.30656	
2024-02-28 18:13:48,641 Epoch [28][110/172]	Time 0.392	Loss 79.89247	
2024-02-28 18:13:54,469 Epoch [28][120/172]	Time 0.387	Loss 96.1423	
2024-02-28 18:13:58,914 Epoch [28][130/172]	Time 0.361	Loss 71.42966	
2024-02-28 18:14:02,731 Epoch [28][140/172]	Time 0.391	Loss 100.66458	
2024-02-28 18:14:06,843 Epoch [28][150/172]	Time 0.362	Loss 98.91521	
2024-02-28 18:14:12,721 Epoch [28][160/172]	Time 0.389	Loss 107.45123	
2024-02-28 18:14:17,363 Epoch [28][170/172]	Time 0.386	Loss 107.249664	
2024-02-28 18:14:43,374 Epoch [29][0/172]	Time 0.393	Loss 100.61243	
2024-02-28 18:14:47,980 Epoch [29][10/172]	Time 0.389	Loss 92.26935	
2024-02-28 18:14:52,750 Epoch [29][20/172]	Time 0.396	Loss 85.58367	
2024-02-28 18:14:56,929 Epoch [29][30/172]	Time 0.627	Loss 77.79232	
2024-02-28 18:15:01,725 Epoch [29][40/172]	Time 0.385	Loss 112.368866	
2024-02-28 18:15:06,745 Epoch [29][50/172]	Time 0.384	Loss 80.42933	
2024-02-28 18:15:12,475 Epoch [29][60/172]	Time 0.382	Loss 100.56192	
2024-02-28 18:15:17,235 Epoch [29][70/172]	Time 1.293	Loss 83.30744	
2024-02-28 18:15:21,757 Epoch [29][80/172]	Time 0.385	Loss 70.599945	
2024-02-28 18:15:25,851 Epoch [29][90/172]	Time 0.385	Loss 78.213326	
2024-02-28 18:15:30,519 Epoch [29][100/172]	Time 0.886	Loss 70.90575	
2024-02-28 18:15:34,801 Epoch [29][110/172]	Time 0.391	Loss 83.91585	
2024-02-28 18:15:41,559 Epoch [29][120/172]	Time 0.396	Loss 75.050735	
2024-02-28 18:15:45,677 Epoch [29][130/172]	Time 0.391	Loss 105.311676	
2024-02-28 18:15:49,534 Epoch [29][140/172]	Time 0.387	Loss 121.60411	
2024-02-28 18:15:53,542 Epoch [29][150/172]	Time 0.384	Loss 107.025314	
2024-02-28 18:15:57,645 Epoch [29][160/172]	Time 0.396	Loss 133.21768	
2024-02-28 18:16:01,810 Epoch [29][170/172]	Time 0.388	Loss 95.87045	
2024-02-28 18:16:28,110 Epoch [30][0/172]	Time 0.362	Loss 87.70598	
2024-02-28 18:16:33,941 Epoch [30][10/172]	Time 2.305	Loss 104.11134	
2024-02-28 18:16:37,795 Epoch [30][20/172]	Time 0.384	Loss 82.77327	
2024-02-28 18:16:42,559 Epoch [30][30/172]	Time 0.391	Loss 88.04633	
2024-02-28 18:16:46,425 Epoch [30][40/172]	Time 0.388	Loss 106.1174	
2024-02-28 18:16:50,234 Epoch [30][50/172]	Time 0.384	Loss 119.99753	
2024-02-28 18:16:54,153 Epoch [30][60/172]	Time 0.396	Loss 107.18672	
2024-02-28 18:16:58,367 Epoch [30][70/172]	Time 0.395	Loss 95.80116	
2024-02-28 18:17:03,307 Epoch [30][80/172]	Time 0.396	Loss 99.163635	
2024-02-28 18:17:07,483 Epoch [30][90/172]	Time 0.391	Loss 90.73751	
2024-02-28 18:17:11,338 Epoch [30][100/172]	Time 0.383	Loss 73.633575	
2024-02-28 18:17:15,933 Epoch [30][110/172]	Time 0.644	Loss 107.4313	
2024-02-28 18:17:21,805 Epoch [30][120/172]	Time 0.382	Loss 93.68375	
2024-02-28 18:17:25,693 Epoch [30][130/172]	Time 0.388	Loss 115.20691	
2024-02-28 18:17:29,521 Epoch [30][140/172]	Time 0.389	Loss 75.168304	
2024-02-28 18:17:33,766 Epoch [30][150/172]	Time 0.390	Loss 93.29018	
2024-02-28 18:17:37,764 Epoch [30][160/172]	Time 0.365	Loss 87.838165	
2024-02-28 18:17:41,629 Epoch [30][170/172]	Time 0.387	Loss 110.21451	
2024-02-28 18:18:09,678 Epoch [31][0/172]	Time 0.390	Loss 89.88945	
2024-02-28 18:18:14,523 Epoch [31][10/172]	Time 1.157	Loss 82.40078	
2024-02-28 18:18:18,855 Epoch [31][20/172]	Time 0.388	Loss 80.15416	
2024-02-28 18:18:22,767 Epoch [31][30/172]	Time 0.430	Loss 75.915276	
2024-02-28 18:18:26,951 Epoch [31][40/172]	Time 0.383	Loss 87.76816	
2024-02-28 18:18:30,826 Epoch [31][50/172]	Time 0.386	Loss 81.45892	
2024-02-28 18:18:35,247 Epoch [31][60/172]	Time 0.929	Loss 87.02159	
2024-02-28 18:18:39,130 Epoch [31][70/172]	Time 0.390	Loss 87.768875	
2024-02-28 18:18:43,776 Epoch [31][80/172]	Time 0.398	Loss 84.494415	
2024-02-28 18:18:52,630 Epoch [31][90/172]	Time 0.395	Loss 122.57451	
2024-02-28 18:18:56,494 Epoch [31][100/172]	Time 0.383	Loss 73.49376	
2024-02-28 18:19:00,346 Epoch [31][110/172]	Time 0.386	Loss 85.59169	
2024-02-28 18:19:06,541 Epoch [31][120/172]	Time 0.383	Loss 75.625534	
2024-02-28 18:19:13,618 Epoch [31][130/172]	Time 0.388	Loss 67.58478	
2024-02-28 18:19:18,557 Epoch [31][140/172]	Time 0.386	Loss 86.573944	
2024-02-28 18:19:22,852 Epoch [31][150/172]	Time 0.361	Loss 81.968	
2024-02-28 18:19:26,950 Epoch [31][160/172]	Time 0.389	Loss 76.321175	
2024-02-28 18:19:31,860 Epoch [31][170/172]	Time 0.380	Loss 68.66084	
2024-02-28 18:19:57,707 Epoch [32][0/172]	Time 0.671	Loss 69.04109	
2024-02-28 18:20:03,296 Epoch [32][10/172]	Time 0.624	Loss 83.55705	
2024-02-28 18:20:09,960 Epoch [32][20/172]	Time 0.580	Loss 93.38115	
2024-02-28 18:20:16,978 Epoch [32][30/172]	Time 2.743	Loss 86.75064	
2024-02-28 18:20:22,062 Epoch [32][40/172]	Time 0.994	Loss 94.25513	
2024-02-28 18:20:26,293 Epoch [32][50/172]	Time 0.417	Loss 71.77638	
2024-02-28 18:20:31,369 Epoch [32][60/172]	Time 0.465	Loss 79.62326	
2024-02-28 18:20:38,207 Epoch [32][70/172]	Time 0.419	Loss 74.8004	
2024-02-28 18:20:43,756 Epoch [32][80/172]	Time 1.332	Loss 84.75067	
2024-02-28 18:20:48,021 Epoch [32][90/172]	Time 0.386	Loss 76.680046	
2024-02-28 18:20:52,553 Epoch [32][100/172]	Time 0.836	Loss 76.30426	
2024-02-28 18:20:56,707 Epoch [32][110/172]	Time 0.423	Loss 86.88666	
2024-02-28 18:21:01,631 Epoch [32][120/172]	Time 0.379	Loss 93.22165	
2024-02-28 18:21:05,915 Epoch [32][130/172]	Time 0.395	Loss 67.07619	
2024-02-28 18:21:11,036 Epoch [32][140/172]	Time 1.651	Loss 115.02359	
2024-02-28 18:21:14,983 Epoch [32][150/172]	Time 0.394	Loss 78.65859	
2024-02-28 18:21:18,864 Epoch [32][160/172]	Time 0.386	Loss 80.43435	
2024-02-28 18:21:24,465 Epoch [32][170/172]	Time 0.382	Loss 96.74495	

==> end to compute image-caption pairwise distance <==
calculate similarity time: 23.89 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [25/50] epochs
Now val score:
i2t => r1i:7.80 r5i:18.51 r10i:28.17 medri:27.00 meanri:101.56
t2i => r1t:5.80 r5t:22.03 r10t:38.42 medrt:15.00 meanrt:49.01
mR:20.12
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
Calculate the similarity in batches: [0/4]
Calculate the similarity in batches: [1/4]
Calculate the similarity in batches: [2/4]
Calculate the similarity in batches: [3/4]
infer time:0.10
==> end to compute image-caption pairwise distance <==
calculate similarity time: 23.93 s
--------------------- end val on training ---------------------


================ evaluate result on val set =====================
Current => [1/1] fold & [26/50] epochs
Now val score:
i2t => r1i:6.52 r5i:18.04 r10i:27.71 medri:27.00 meanri:93.51
t2i => r1t:5.89 r5t:22.93 r10t:38.42 medrt:15.00 meanrt:49.86
mR:19.92
Best val score:
i2t => r1i:6.98 r5i:19.79 r10i:29.45 medri:27.00 meanri:97.61
t2i => r1t:6.47 r5t:22.91 r10t:38.39 medrt:15.00 meanrt:49.02
mR:20.67
=================================================================

Current lr: 0.00014

--------------------- start val on training ---------------------
==> start to compute image-caption pairwise distance <==
